label,family,accuracy_pct,correct,samples,scored_samples,provider_errors,timeouts,failures,estimated_cost_usd
Meta: Llama Guard 4 12B,arithmetic,0.00,0,10,10,0,0,10,0.00042642
Meta: Llama Guard 4 12B,character_count,0.00,0,10,10,0,0,10,0.00042012
Meta: Llama Guard 4 12B,constraint_awareness,0.00,0,10,10,0,0,10,0.00051156
Meta: Llama Guard 4 12B,format_compliance,0.00,0,10,10,0,0,10,0.0004365
Meta: Llama Guard 4 12B,negation,0.00,0,10,10,0,0,10,0.0004419
Meta: Llama Guard 4 12B,ordering,0.00,0,10,10,0,0,10,0.00043524
Meta: Llama Guard 4 12B,spelling_transform,0.00,0,10,10,0,0,10,0.00041904
Meta: Llama Guard 4 12B,word_count,0.00,0,10,10,0,0,10,0.00026172
Microsoft: Phi 4,arithmetic,60.00,6,10,10,0,0,4,3e-05
Microsoft: Phi 4,character_count,10.00,1,10,10,0,0,9,2.6715e-05
Microsoft: Phi 4,constraint_awareness,80.00,8,10,10,0,0,2,0.000112955
Microsoft: Phi 4,format_compliance,100.00,10,10,10,0,0,0,4.8005e-05
Microsoft: Phi 4,negation,100.00,10,10,10,0,0,0,4.4345e-05
Microsoft: Phi 4,ordering,90.00,9,10,10,0,0,1,4.1445e-05
Microsoft: Phi 4,spelling_transform,20.00,2,10,10,0,0,8,0.001433155
Microsoft: Phi 4,word_count,100.00,10,10,10,0,0,0,3.218e-05
Microsoft: Phi 4 Mini Instruct,arithmetic,80.00,8,10,10,0,0,2,3.787e-05
Microsoft: Phi 4 Mini Instruct,character_count,10.00,1,10,10,0,0,9,3.036e-05
Microsoft: Phi 4 Mini Instruct,constraint_awareness,90.00,9,10,10,0,0,1,8.765e-05
Microsoft: Phi 4 Mini Instruct,format_compliance,100.00,10,10,10,0,0,0,6.476e-05
Microsoft: Phi 4 Mini Instruct,negation,100.00,10,10,10,0,0,0,4.44e-05
Microsoft: Phi 4 Mini Instruct,ordering,80.00,8,10,10,0,0,2,6.349e-05
Microsoft: Phi 4 Mini Instruct,spelling_transform,30.00,3,10,10,0,0,7,0.01053739
Microsoft: Phi 4 Mini Instruct,word_count,100.00,10,10,10,0,0,0,3.564e-05
MiniMax: MiniMax M2,arithmetic,100.00,10,10,10,0,0,0,0.001843
MiniMax: MiniMax M2,character_count,100.00,10,10,10,0,0,0,0.003462
MiniMax: MiniMax M2,constraint_awareness,90.00,9,10,10,0,0,1,0.009184
MiniMax: MiniMax M2,format_compliance,100.00,10,10,10,0,0,0,0.001525
MiniMax: MiniMax M2,negation,100.00,10,10,10,0,0,0,0.002617
MiniMax: MiniMax M2,ordering,100.00,10,10,10,0,0,0,0.002452
MiniMax: MiniMax M2,spelling_transform,90.00,9,10,10,0,0,1,0.02049
MiniMax: MiniMax M2,word_count,100.00,10,10,10,0,0,0,0.002639
MiniMax: MiniMax M2.1,arithmetic,90.00,9,10,10,0,0,1,0.002233
MiniMax: MiniMax M2.1,character_count,100.00,10,10,10,0,0,0,0.004032
MiniMax: MiniMax M2.1,constraint_awareness,100.00,10,10,10,0,0,0,0.010777
MiniMax: MiniMax M2.1,format_compliance,100.00,10,10,10,0,0,0,0.002304
MiniMax: MiniMax M2.1,negation,100.00,10,10,10,0,0,0,0.002562
MiniMax: MiniMax M2.1,ordering,100.00,10,10,10,0,0,0,0.003096
MiniMax: MiniMax M2.1,spelling_transform,70.00,7,10,10,0,0,3,0.018455
MiniMax: MiniMax M2.1,word_count,100.00,10,10,10,0,0,0,0.003018
MiniMax: MiniMax M2.5,arithmetic,100.00,10,10,10,0,0,0,0.002149
MiniMax: MiniMax M2.5,character_count,100.00,10,10,10,0,0,0,0.00322
MiniMax: MiniMax M2.5,constraint_awareness,90.00,9,10,10,0,0,1,0.01179
MiniMax: MiniMax M2.5,format_compliance,100.00,10,10,10,0,0,0,0.001269
MiniMax: MiniMax M2.5,negation,100.00,10,10,10,0,0,0,0.003083
MiniMax: MiniMax M2.5,ordering,100.00,10,10,10,0,0,0,0.002686
MiniMax: MiniMax M2.5,spelling_transform,50.00,5,10,10,0,0,5,0.059739
MiniMax: MiniMax M2.5,word_count,100.00,10,10,10,0,0,0,0.002847
MiniMax: MiniMax M2.7,arithmetic,80.00,8,10,10,0,0,2,0.002589
MiniMax: MiniMax M2.7,character_count,80.00,8,10,10,0,0,2,0.005317
MiniMax: MiniMax M2.7,constraint_awareness,90.00,9,10,10,0,0,1,0.011076
MiniMax: MiniMax M2.7,format_compliance,100.00,10,10,10,0,0,0,0.003556
MiniMax: MiniMax M2.7,negation,90.00,9,10,10,0,0,1,0.003228
MiniMax: MiniMax M2.7,ordering,100.00,10,10,10,0,0,0,0.00504
MiniMax: MiniMax M2.7,spelling_transform,90.00,9,10,10,0,0,1,0.016692
MiniMax: MiniMax M2.7,word_count,90.00,9,10,10,0,0,1,0.002828
MiniMax: MiniMax M3,arithmetic,100.00,10,10,10,0,0,0,0.001398
MiniMax: MiniMax M3,character_count,100.00,10,10,10,0,0,0,0.002642
MiniMax: MiniMax M3,constraint_awareness,90.00,9,10,10,0,0,1,0.003998
MiniMax: MiniMax M3,format_compliance,100.00,10,10,10,0,0,0,0.000934
MiniMax: MiniMax M3,negation,100.00,10,10,10,0,0,0,0.001757
MiniMax: MiniMax M3,ordering,100.00,10,10,10,0,0,0,0.001581
MiniMax: MiniMax M3,spelling_transform,100.00,10,10,10,0,0,0,0.003473
MiniMax: MiniMax M3,word_count,100.00,10,10,10,0,0,0,0.000781
MiniMax: MiniMax-01,arithmetic,90.00,9,10,10,0,0,1,0.0015071
MiniMax: MiniMax-01,character_count,30.00,3,10,10,0,0,7,0.0014852
MiniMax: MiniMax-01,constraint_awareness,100.00,10,10,10,0,0,0,0.0015844
MiniMax: MiniMax-01,format_compliance,100.00,10,10,10,0,0,0,0.0015744
MiniMax: MiniMax-01,negation,100.00,10,10,10,0,0,0,0.0015111
MiniMax: MiniMax-01,ordering,100.00,10,10,10,0,0,0,0.0015841
MiniMax: MiniMax-01,spelling_transform,70.00,7,10,10,0,0,3,0.0015033
MiniMax: MiniMax-01,word_count,100.00,10,10,10,0,0,0,0.0006016
Mistral Large 2407,arithmetic,90.00,9,10,10,0,0,1,0.000946
Mistral Large 2407,character_count,20.00,2,10,10,0,0,8,0.000712
Mistral Large 2407,constraint_awareness,100.00,10,10,10,0,0,0,0.001756
Mistral Large 2407,format_compliance,100.00,10,10,10,0,0,0,0.0010692
Mistral Large 2407,negation,100.00,10,10,10,0,0,0,0.000878
Mistral Large 2407,ordering,100.00,10,10,10,0,0,0,0.0013132
Mistral Large 2407,spelling_transform,70.00,7,10,10,0,0,3,0.061792
Mistral Large 2407,word_count,100.00,10,10,10,0,0,0,0.000454
Mistral: Codestral 2508,arithmetic,90.00,9,10,10,0,0,1,0.0001401
Mistral: Codestral 2508,character_count,50.00,5,10,10,0,0,5,0.0001068
Mistral: Codestral 2508,constraint_awareness,100.00,10,10,10,0,0,0,0.0002634
Mistral: Codestral 2508,format_compliance,100.00,10,10,10,0,0,0,0.000216
Mistral: Codestral 2508,negation,90.00,9,10,10,0,0,1,0.0001461
Mistral: Codestral 2508,ordering,90.00,9,10,10,0,0,1,0.0002061
Mistral: Codestral 2508,spelling_transform,40.00,4,10,10,0,0,6,0.0001203
Mistral: Codestral 2508,word_count,100.00,10,10,10,0,0,0,5.46e-05
Mistral: Devstral 2 2512,arithmetic,90.00,9,10,10,0,0,1,0.00011496
Mistral: Devstral 2 2512,character_count,40.00,4,10,10,0,0,6,9.104e-05
Mistral: Devstral 2 2512,constraint_awareness,100.00,10,10,10,0,0,0,0.0003064
Mistral: Devstral 2 2512,format_compliance,100.00,10,10,10,0,0,0,0.00027896
Mistral: Devstral 2 2512,negation,100.00,10,10,10,0,0,0,0.00011096
Mistral: Devstral 2 2512,ordering,100.00,10,10,10,0,0,0,0.000234
Mistral: Devstral 2 2512,spelling_transform,60.00,6,10,10,0,0,4,0.00012472
Mistral: Devstral 2 2512,word_count,100.00,10,10,10,0,0,0,3.056e-05
Mistral: Ministral 3 14B 2512,arithmetic,100.00,10,10,10,0,0,0,7.72e-05
Mistral: Ministral 3 14B 2512,character_count,20.00,2,10,10,0,0,8,6.32e-05
Mistral: Ministral 3 14B 2512,constraint_awareness,100.00,10,10,10,0,0,0,0.0001676
Mistral: Ministral 3 14B 2512,format_compliance,100.00,10,10,10,0,0,0,9.98e-05
Mistral: Ministral 3 14B 2512,negation,100.00,10,10,10,0,0,0,8.9e-05
Mistral: Ministral 3 14B 2512,ordering,100.00,10,10,10,0,0,0,9.7e-05
Mistral: Ministral 3 14B 2512,spelling_transform,30.00,3,10,10,0,0,7,6.94e-05
Mistral: Ministral 3 14B 2512,word_count,100.00,10,10,10,0,0,0,3.32e-05
Mistral: Ministral 3 3B 2512,arithmetic,60.00,6,10,10,0,0,4,3.86e-05
Mistral: Ministral 3 3B 2512,character_count,30.00,3,10,10,0,0,7,3.18e-05
Mistral: Ministral 3 3B 2512,constraint_awareness,100.00,10,10,10,0,0,0,8.38e-05
Mistral: Ministral 3 3B 2512,format_compliance,100.00,10,10,10,0,0,0,5.28e-05
Mistral: Ministral 3 3B 2512,negation,90.00,9,10,10,0,0,1,4.46e-05
Mistral: Ministral 3 3B 2512,ordering,100.00,10,10,10,0,0,0,4.85e-05
Mistral: Ministral 3 3B 2512,spelling_transform,10.00,1,10,10,0,0,9,3.94e-05
Mistral: Ministral 3 3B 2512,word_count,100.00,10,10,10,0,0,0,1.66e-05
Mistral: Ministral 3 8B 2512,arithmetic,90.00,9,10,10,0,0,1,5.79e-05
Mistral: Ministral 3 8B 2512,character_count,30.00,3,10,10,0,0,7,4.77e-05
Mistral: Ministral 3 8B 2512,constraint_awareness,100.00,10,10,10,0,0,0,0.0001257
Mistral: Ministral 3 8B 2512,format_compliance,100.00,10,10,10,0,0,0,7.92e-05
Mistral: Ministral 3 8B 2512,negation,100.00,10,10,10,0,0,0,6.675e-05
Mistral: Ministral 3 8B 2512,ordering,90.00,9,10,10,0,0,1,7.275e-05
Mistral: Ministral 3 8B 2512,spelling_transform,30.00,3,10,10,0,0,7,4.935e-05
Mistral: Ministral 3 8B 2512,word_count,100.00,10,10,10,0,0,0,3.72e-05
Mistral: Mistral Large 3 2512,arithmetic,90.00,9,10,10,0,0,1,0.0002365
Mistral: Mistral Large 3 2512,character_count,20.00,2,10,10,0,0,8,0.000178
Mistral: Mistral Large 3 2512,constraint_awareness,100.00,10,10,10,0,0,0,0.000439
Mistral: Mistral Large 3 2512,format_compliance,100.00,10,10,10,0,0,0,0.000281
Mistral: Mistral Large 3 2512,negation,100.00,10,10,10,0,0,0,0.0002435
Mistral: Mistral Large 3 2512,ordering,100.00,10,10,10,0,0,0,0.0003435
Mistral: Mistral Large 3 2512,spelling_transform,80.00,8,10,10,0,0,2,0.0275875
Mistral: Mistral Large 3 2512,word_count,100.00,10,10,10,0,0,0,9.1e-05
Mistral: Mistral Medium 3,arithmetic,80.00,8,10,10,0,0,2,0.0002216
Mistral: Mistral Medium 3,character_count,40.00,4,10,10,0,0,6,0.0001584
Mistral: Mistral Medium 3,constraint_awareness,100.00,10,10,10,0,0,0,0.0004292
Mistral: Mistral Medium 3,format_compliance,100.00,10,10,10,0,0,0,0.0003788
Mistral: Mistral Medium 3,negation,100.00,10,10,10,0,0,0,0.0002116
Mistral: Mistral Medium 3,ordering,100.00,10,10,10,0,0,0,0.0003556
Mistral: Mistral Medium 3,spelling_transform,50.00,5,10,10,0,0,5,0.00019
Mistral: Mistral Medium 3,word_count,100.00,10,10,10,0,0,0,7.92e-05
Mistral: Mistral Medium 3.1,arithmetic,70.00,7,10,10,0,0,3,0.0002256
Mistral: Mistral Medium 3.1,character_count,40.00,4,10,10,0,0,6,0.0001584
Mistral: Mistral Medium 3.1,constraint_awareness,100.00,10,10,10,0,0,0,0.0003672
Mistral: Mistral Medium 3.1,format_compliance,100.00,10,10,10,0,0,0,0.00035448
Mistral: Mistral Medium 3.1,negation,100.00,10,10,10,0,0,0,0.0002116
Mistral: Mistral Medium 3.1,ordering,100.00,10,10,10,0,0,0,0.0003556
Mistral: Mistral Medium 3.1,spelling_transform,60.00,6,10,10,0,0,4,0.000196
Mistral: Mistral Medium 3.1,word_count,100.00,10,10,10,0,0,0,7.92e-05
Mistral: Mistral Medium 3.5,arithmetic,80.00,8,10,10,0,0,2,0.001041
Mistral: Mistral Medium 3.5,character_count,40.00,4,10,10,0,0,6,0.00075
Mistral: Mistral Medium 3.5,constraint_awareness,100.00,10,10,10,0,0,0,0.001557
Mistral: Mistral Medium 3.5,format_compliance,100.00,10,10,10,0,0,0,0.001252
Mistral: Mistral Medium 3.5,negation,100.00,10,10,10,0,0,0,0.0009735
Mistral: Mistral Medium 3.5,ordering,90.00,9,10,10,0,0,1,0.001521
Mistral: Mistral Medium 3.5,spelling_transform,30.00,3,10,10,0,0,7,0.0009225
Mistral: Mistral Medium 3.5,word_count,100.00,10,10,10,0,0,0,0.000687
Mistral: Mistral Nemo,arithmetic,70.00,7,10,10,0,0,3,8.58e-06
Mistral: Mistral Nemo,character_count,30.00,3,10,10,0,0,7,6.8e-06
Mistral: Mistral Nemo,constraint_awareness,80.00,8,10,10,0,0,2,1.742e-05
Mistral: Mistral Nemo,format_compliance,100.00,10,10,10,0,0,0,1.001e-05
Mistral: Mistral Nemo,negation,100.00,10,10,10,0,0,0,9.59e-06
Mistral: Mistral Nemo,ordering,80.00,8,10,10,0,0,2,1.095e-05
Mistral: Mistral Nemo,spelling_transform,10.00,1,10,10,0,0,9,6.99e-06
Mistral: Mistral Nemo,word_count,100.00,10,10,10,0,0,0,8.75e-06
Mistral: Mistral Small 3,arithmetic,90.00,9,10,10,0,0,1,0.00010048
Mistral: Mistral Small 3,character_count,20.00,2,10,10,0,0,8,9.64e-05
Mistral: Mistral Small 3,constraint_awareness,100.00,10,10,10,0,0,0,0.0001225
Mistral: Mistral Small 3,format_compliance,100.00,10,10,10,0,0,0,0.00010735
Mistral: Mistral Small 3,negation,100.00,10,10,10,0,0,0,0.00010288
Mistral: Mistral Small 3,ordering,100.00,10,10,10,0,0,0,0.00010728
Mistral: Mistral Small 3,spelling_transform,40.00,4,10,10,0,0,6,9.754e-05
Mistral: Mistral Small 3,word_count,100.00,10,10,10,0,0,0,0.0001012
Mistral: Mistral Small 3.1 24B,arithmetic,,0,4,0,4,0,0,0.0
Mistral: Mistral Small 3.1 24B,character_count,,0,4,0,4,0,0,0.0
Mistral: Mistral Small 3.1 24B,constraint_awareness,100.00,2,3,2,1,0,0,0.0
Mistral: Mistral Small 3.1 24B,format_compliance,,0,4,0,4,0,0,0.0
Mistral: Mistral Small 3.1 24B,negation,100.00,1,4,1,3,0,0,0.0
Mistral: Mistral Small 3.1 24B,ordering,0.00,0,4,1,3,0,1,0.0
Mistral: Mistral Small 3.1 24B,spelling_transform,0.00,0,4,1,3,0,1,0.0
Mistral: Mistral Small 3.1 24B,word_count,,0,3,0,3,0,0,0.0
Mistral: Mistral Small 3.2 24B,arithmetic,70.00,7,10,10,0,0,3,0.000032
Mistral: Mistral Small 3.2 24B,character_count,30.00,3,10,10,0,0,7,0.000025
Mistral: Mistral Small 3.2 24B,constraint_awareness,100.00,10,10,10,0,0,0,0.000062
Mistral: Mistral Small 3.2 24B,format_compliance,100.00,10,10,10,0,0,0,5.1425e-05
Mistral: Mistral Small 3.2 24B,negation,100.00,10,10,10,0,0,0,3.6e-05
Mistral: Mistral Small 3.2 24B,ordering,100.00,10,10,10,0,0,0,0.000045
Mistral: Mistral Small 3.2 24B,spelling_transform,20.00,2,10,10,0,0,8,0.000028
Mistral: Mistral Small 3.2 24B,word_count,100.00,10,10,10,0,0,0,1.345e-05
Mistral: Mistral Small 4,arithmetic,90.00,9,10,10,0,0,1,8.628e-05
Mistral: Mistral Small 4,character_count,60.00,6,10,10,0,0,4,5.835e-05
Mistral: Mistral Small 4,constraint_awareness,100.00,10,10,10,0,0,0,0.0001299
Mistral: Mistral Small 4,format_compliance,100.00,10,10,10,0,0,0,0.00011031
Mistral: Mistral Small 4,negation,100.00,10,10,10,0,0,0,8.226e-05
Mistral: Mistral Small 4,ordering,100.00,10,10,10,0,0,0,0.00011259
Mistral: Mistral Small 4,spelling_transform,50.00,5,10,10,0,0,5,6.57e-05
Mistral: Mistral Small 4,word_count,100.00,10,10,10,0,0,0,2.853e-05
Mistral: Mixtral 8x22B Instruct,arithmetic,90.00,9,10,10,0,0,1,0.001186
Mistral: Mixtral 8x22B Instruct,character_count,40.00,4,10,10,0,0,6,0.0008304
Mistral: Mixtral 8x22B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,0.001996
Mistral: Mixtral 8x22B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.0015384
Mistral: Mixtral 8x22B Instruct,negation,100.00,10,10,10,0,0,0,0.001214
Mistral: Mixtral 8x22B Instruct,ordering,100.00,10,10,10,0,0,0,0.0015532
Mistral: Mixtral 8x22B Instruct,spelling_transform,50.00,5,10,10,0,0,5,0.00109
Mistral: Mixtral 8x22B Instruct,word_count,100.00,10,10,10,0,0,0,0.00046
Mistral: Saba,arithmetic,90.00,9,10,10,0,0,1,0.00011252
Mistral: Saba,character_count,30.00,3,10,10,0,0,7,7.696e-05
Mistral: Saba,constraint_awareness,100.00,10,10,10,0,0,0,0.0001996
Mistral: Saba,format_compliance,100.00,10,10,10,0,0,0,0.0001608
Mistral: Saba,negation,100.00,10,10,10,0,0,0,0.0001214
Mistral: Saba,ordering,100.00,10,10,10,0,0,0,0.00015532
Mistral: Saba,spelling_transform,50.00,5,10,10,0,0,5,0.0001078
Mistral: Saba,word_count,100.00,10,10,10,0,0,0,3.384e-05
Mistral: Voxtral Small 24B 2507,arithmetic,70.00,7,10,10,0,0,3,2.014e-05
Mistral: Voxtral Small 24B 2507,character_count,20.00,2,10,10,0,0,8,7.6e-06
Mistral: Voxtral Small 24B 2507,constraint_awareness,100.00,10,10,10,0,0,0,6.348e-05
Mistral: Voxtral Small 24B 2507,format_compliance,100.00,10,10,10,0,0,0,2.666e-05
Mistral: Voxtral Small 24B 2507,negation,100.00,10,10,10,0,0,0,1.746e-05
Mistral: Voxtral Small 24B 2507,ordering,100.00,10,10,10,0,0,0,3.83e-05
Mistral: Voxtral Small 24B 2507,spelling_transform,20.00,2,10,10,0,0,8,1.604e-05
Mistral: Voxtral Small 24B 2507,word_count,100.00,10,10,10,0,0,0,7.5e-06
MoonshotAI Kimi Latest,arithmetic,100.00,10,10,10,0,0,0,0.006978
MoonshotAI Kimi Latest,character_count,100.00,10,10,10,0,0,0,0.013489
MoonshotAI Kimi Latest,constraint_awareness,100.00,10,10,10,0,0,0,0.022268
MoonshotAI Kimi Latest,format_compliance,100.00,10,10,10,0,0,0,0.00951
MoonshotAI Kimi Latest,negation,100.00,10,10,10,0,0,0,0.006167
MoonshotAI Kimi Latest,ordering,100.00,10,10,10,0,0,0,0.007398
MoonshotAI Kimi Latest,spelling_transform,90.00,9,10,10,0,0,1,0.016467
MoonshotAI Kimi Latest,word_count,100.00,10,10,10,0,0,0,0.002451
MoonshotAI: Kimi K2 0711,arithmetic,100.00,10,10,10,0,0,0,0.00011066
MoonshotAI: Kimi K2 0711,character_count,30.00,3,10,10,0,0,7,5.362e-05
MoonshotAI: Kimi K2 0711,constraint_awareness,90.00,9,10,10,0,0,1,0.00016251
MoonshotAI: Kimi K2 0711,format_compliance,100.00,10,10,10,0,0,0,0.00017148
MoonshotAI: Kimi K2 0711,negation,100.00,10,10,10,0,0,0,6.73e-05
MoonshotAI: Kimi K2 0711,ordering,100.00,10,10,10,0,0,0,0.00019664
MoonshotAI: Kimi K2 0711,spelling_transform,80.00,8,10,10,0,0,2,5.881e-05
MoonshotAI: Kimi K2 0711,word_count,100.00,10,10,10,0,0,0,3.251e-05
MoonshotAI: Kimi K2 0905,arithmetic,100.00,10,10,10,0,0,0,0.0003565
MoonshotAI: Kimi K2 0905,character_count,50.00,5,10,10,0,0,5,0.0002958
MoonshotAI: Kimi K2 0905,constraint_awareness,100.00,10,10,10,0,0,0,0.0005831
MoonshotAI: Kimi K2 0905,format_compliance,100.00,10,10,10,0,0,0,0.000472
MoonshotAI: Kimi K2 0905,negation,100.00,10,10,10,0,0,0,0.000397
MoonshotAI: Kimi K2 0905,ordering,100.00,10,10,10,0,0,0,0.0005343
MoonshotAI: Kimi K2 0905,spelling_transform,90.00,9,10,10,0,0,1,0.0003463
MoonshotAI: Kimi K2 0905,word_count,100.00,10,10,10,0,0,0,0.0003492
MoonshotAI: Kimi K2.5,arithmetic,100.00,10,10,10,0,0,0,0.003426
MoonshotAI: Kimi K2.5,character_count,100.00,10,10,10,0,0,0,0.011656
MoonshotAI: Kimi K2.5,constraint_awareness,100.00,10,10,10,0,0,0,0.010752
MoonshotAI: Kimi K2.5,format_compliance,100.00,10,10,10,0,0,0,0.005549
MoonshotAI: Kimi K2.5,negation,100.00,10,10,10,0,0,0,0.004164
MoonshotAI: Kimi K2.5,ordering,100.00,10,10,10,0,0,0,0.00499
MoonshotAI: Kimi K2.5,spelling_transform,100.00,10,10,10,0,0,0,0.013448
MoonshotAI: Kimi K2.5,word_count,100.00,10,10,10,0,0,0,0.001134
MoonshotAI: Kimi K2.6,arithmetic,100.00,10,10,10,0,0,0,0.005361
MoonshotAI: Kimi K2.6,character_count,100.00,10,10,10,0,0,0,0.013403
MoonshotAI: Kimi K2.6,constraint_awareness,100.00,10,10,10,0,0,0,0.01866
MoonshotAI: Kimi K2.6,format_compliance,100.00,10,10,10,0,0,0,0.011867
MoonshotAI: Kimi K2.6,negation,100.00,10,10,10,0,0,0,0.007367
MoonshotAI: Kimi K2.6,ordering,100.00,10,10,10,0,0,0,0.006606
MoonshotAI: Kimi K2.6,spelling_transform,100.00,10,10,10,0,0,0,0.022217
MoonshotAI: Kimi K2.6,word_count,100.00,10,10,10,0,0,0,0.002217
MythoMax 13B,arithmetic,50.00,5,10,10,0,0,5,4.65e-05
MythoMax 13B,character_count,20.00,2,10,10,0,0,8,4.296e-05
MythoMax 13B,constraint_awareness,100.00,10,10,10,0,0,0,8.184e-05
MythoMax 13B,format_compliance,100.00,10,10,10,0,0,0,5.172e-05
MythoMax 13B,negation,100.00,10,10,10,0,0,0,5.076e-05
MythoMax 13B,ordering,100.00,10,10,10,0,0,0,5.124e-05
MythoMax 13B,spelling_transform,10.00,1,10,10,0,0,9,4.17e-05
MythoMax 13B,word_count,100.00,10,10,10,0,0,0,4.788e-05
NVIDIA Nemotron 3 Nano 30B A3B,arithmetic,100.00,10,10,10,0,0,0,0.000363
NVIDIA Nemotron 3 Nano 30B A3B,character_count,100.00,10,10,10,0,0,0,0.000454
NVIDIA Nemotron 3 Nano 30B A3B,constraint_awareness,100.00,10,10,10,0,0,0,0.000745
NVIDIA Nemotron 3 Nano 30B A3B,format_compliance,100.00,10,10,10,0,0,0,0.000406
NVIDIA Nemotron 3 Nano 30B A3B,negation,100.00,10,10,10,0,0,0,0.000412
NVIDIA Nemotron 3 Nano 30B A3B,ordering,100.00,10,10,10,0,0,0,0.000554
NVIDIA Nemotron 3 Nano 30B A3B,spelling_transform,70.00,7,10,10,0,0,3,0.001914
NVIDIA Nemotron 3 Nano 30B A3B,word_count,100.00,10,10,10,0,0,0,0.00043
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,arithmetic,100.00,9,9,9,0,0,0,0.00217
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,character_count,100.00,10,10,10,0,0,0,0.002604
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,constraint_awareness,100.00,8,8,8,0,0,0,0.00236
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,format_compliance,100.00,9,9,9,0,0,0,0.001838
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,negation,100.00,9,9,9,0,0,0,0.001685
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,ordering,100.00,9,9,9,0,0,0,0.002346
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,spelling_transform,100.00,7,7,7,0,0,0,0.002474
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,word_count,100.00,9,9,9,0,0,0,0.002814
NVIDIA: Nemotron 3 Super,arithmetic,100.00,10,10,10,0,0,0,0.000251
NVIDIA: Nemotron 3 Super,character_count,100.00,10,10,10,0,0,0,0.000549
NVIDIA: Nemotron 3 Super,constraint_awareness,100.00,10,10,10,0,0,0,0.000864
NVIDIA: Nemotron 3 Super,format_compliance,100.00,10,10,10,0,0,0,0.000212
NVIDIA: Nemotron 3 Super,negation,100.00,10,10,10,0,0,0,0.000265
NVIDIA: Nemotron 3 Super,ordering,100.00,10,10,10,0,0,0,0.000437
NVIDIA: Nemotron 3 Super,spelling_transform,100.00,10,10,10,0,0,0,0.000871
NVIDIA: Nemotron 3 Super,word_count,100.00,10,10,10,0,0,0,0.000093
NVIDIA: Nemotron Nano 9B V2,arithmetic,100.00,10,10,10,0,0,0,0.000545
NVIDIA: Nemotron Nano 9B V2,character_count,100.00,10,10,10,0,0,0,0.000606
NVIDIA: Nemotron Nano 9B V2,constraint_awareness,70.00,7,10,10,0,0,3,0.00098
NVIDIA: Nemotron Nano 9B V2,format_compliance,0.00,0,10,10,0,0,10,0.000039
NVIDIA: Nemotron Nano 9B V2,negation,100.00,10,10,10,0,0,0,0.000764
NVIDIA: Nemotron Nano 9B V2,ordering,100.00,10,10,10,0,0,0,0.00067
NVIDIA: Nemotron Nano 9B V2,spelling_transform,90.00,9,10,10,0,0,1,0.00353
NVIDIA: Nemotron Nano 9B V2,word_count,100.00,10,10,10,0,0,0,0.000646
Nex AGI: DeepSeek V3.1 Nex N1,arithmetic,100.00,10,10,10,0,0,0,0.000852865
Nex AGI: DeepSeek V3.1 Nex N1,character_count,40.00,4,10,10,0,0,6,0.00084214
Nex AGI: DeepSeek V3.1 Nex N1,constraint_awareness,100.00,10,10,10,0,0,0,0.00091018
Nex AGI: DeepSeek V3.1 Nex N1,format_compliance,100.00,10,10,10,0,0,0,0.00088006
Nex AGI: DeepSeek V3.1 Nex N1,negation,100.00,10,10,10,0,0,0,0.00085911
Nex AGI: DeepSeek V3.1 Nex N1,ordering,100.00,10,10,10,0,0,0,0.000891115
Nex AGI: DeepSeek V3.1 Nex N1,spelling_transform,70.00,7,10,10,0,0,3,0.000849965
Nex AGI: DeepSeek V3.1 Nex N1,word_count,100.00,10,10,10,0,0,0,0.00085672
Nous: Hermes 3 405B Instruct,arithmetic,90.00,9,10,10,0,0,1,0.000419
Nous: Hermes 3 405B Instruct,character_count,40.00,4,10,10,0,0,6,0.000374
Nous: Hermes 3 405B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,0.000869
Nous: Hermes 3 405B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.000514
Nous: Hermes 3 405B Instruct,negation,100.00,10,10,10,0,0,0,0.000497
Nous: Hermes 3 405B Instruct,ordering,100.00,10,10,10,0,0,0,0.000533
Nous: Hermes 3 405B Instruct,spelling_transform,60.00,6,10,10,0,0,4,0.000387
Nous: Hermes 3 405B Instruct,word_count,100.00,10,10,10,0,0,0,0.000462
Nous: Hermes 3 70B Instruct,arithmetic,28.57,2,9,7,2,0,5,0.0
Nous: Hermes 3 70B Instruct,character_count,80.00,4,9,5,4,0,1,0.0
Nous: Hermes 3 70B Instruct,constraint_awareness,20.00,1,8,5,3,0,4,0.0
Nous: Hermes 3 70B Instruct,format_compliance,100.00,8,8,8,0,0,0,0.0
Nous: Hermes 3 70B Instruct,negation,40.00,2,8,5,3,0,3,0.0
Nous: Hermes 3 70B Instruct,ordering,0.00,0,8,4,4,0,4,0.0
Nous: Hermes 3 70B Instruct,spelling_transform,0.00,0,9,4,5,0,4,0.0
