label,family,accuracy_pct,correct,samples,scored_samples,provider_errors,timeouts,failures,estimated_cost_usd
Mistral: Mistral Nemo,ordering,80.00,8,10,10,0,0,2,1.095e-05
Mistral: Mistral Nemo,spelling_transform,10.00,1,10,10,0,0,9,6.99e-06
Mistral: Mistral Nemo,word_count,100.00,10,10,10,0,0,0,8.75e-06
Mistral: Mistral Small 3,arithmetic,90.00,9,10,10,0,0,1,0.00010048
Mistral: Mistral Small 3,character_count,20.00,2,10,10,0,0,8,9.64e-05
Mistral: Mistral Small 3,constraint_awareness,100.00,10,10,10,0,0,0,0.0001225
Mistral: Mistral Small 3,format_compliance,100.00,10,10,10,0,0,0,0.00010735
Mistral: Mistral Small 3,negation,100.00,10,10,10,0,0,0,0.00010288
Mistral: Mistral Small 3,ordering,100.00,10,10,10,0,0,0,0.00010728
Mistral: Mistral Small 3,spelling_transform,40.00,4,10,10,0,0,6,9.754e-05
Mistral: Mistral Small 3,word_count,100.00,10,10,10,0,0,0,0.0001012
Mistral: Mistral Small 3.1 24B,arithmetic,,0,2,0,2,0,0,0.0
Mistral: Mistral Small 3.1 24B,character_count,,0,2,0,2,0,0,0.0
Mistral: Mistral Small 3.1 24B,constraint_awareness,,0,2,0,2,0,0,2.6031e-05
Mistral: Mistral Small 3.1 24B,format_compliance,,0,3,0,3,0,0,0.0
Mistral: Mistral Small 3.1 24B,negation,,0,2,0,2,0,0,0.0
Mistral: Mistral Small 3.1 24B,ordering,,0,2,0,2,0,0,0.0
Mistral: Mistral Small 3.1 24B,spelling_transform,,0,4,0,4,0,0,1.1493e-05
Mistral: Mistral Small 3.2 24B,arithmetic,70.00,7,10,10,0,0,3,0.000032
Mistral: Mistral Small 3.2 24B,character_count,30.00,3,10,10,0,0,7,0.000025
Mistral: Mistral Small 3.2 24B,constraint_awareness,100.00,10,10,10,0,0,0,0.000062
Mistral: Mistral Small 3.2 24B,format_compliance,100.00,10,10,10,0,0,0,5.1425e-05
Mistral: Mistral Small 3.2 24B,negation,100.00,10,10,10,0,0,0,3.6e-05
Mistral: Mistral Small 3.2 24B,ordering,100.00,10,10,10,0,0,0,0.000045
Mistral: Mistral Small 3.2 24B,spelling_transform,20.00,2,10,10,0,0,8,0.000028
Mistral: Mistral Small 3.2 24B,word_count,100.00,10,10,10,0,0,0,1.345e-05
Mistral: Mistral Small 4,arithmetic,90.00,9,10,10,0,0,1,8.628e-05
Mistral: Mistral Small 4,character_count,60.00,6,10,10,0,0,4,5.835e-05
Mistral: Mistral Small 4,constraint_awareness,100.00,10,10,10,0,0,0,0.0001299
Mistral: Mistral Small 4,format_compliance,100.00,10,10,10,0,0,0,0.00011031
Mistral: Mistral Small 4,negation,100.00,10,10,10,0,0,0,8.226e-05
Mistral: Mistral Small 4,ordering,100.00,10,10,10,0,0,0,0.00011259
Mistral: Mistral Small 4,spelling_transform,50.00,5,10,10,0,0,5,6.57e-05
Mistral: Mistral Small 4,word_count,100.00,10,10,10,0,0,0,2.853e-05
Mistral: Mixtral 8x22B Instruct,arithmetic,90.00,9,10,10,0,0,1,0.001186
Mistral: Mixtral 8x22B Instruct,character_count,40.00,4,10,10,0,0,6,0.0008304
Mistral: Mixtral 8x22B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,0.001996
Mistral: Mixtral 8x22B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.0015384
Mistral: Mixtral 8x22B Instruct,negation,100.00,10,10,10,0,0,0,0.001214
Mistral: Mixtral 8x22B Instruct,ordering,100.00,10,10,10,0,0,0,0.0015532
Mistral: Mixtral 8x22B Instruct,spelling_transform,50.00,5,10,10,0,0,5,0.00109
Mistral: Mixtral 8x22B Instruct,word_count,100.00,10,10,10,0,0,0,0.00046
Mistral: Saba,arithmetic,90.00,9,10,10,0,0,1,0.00011252
Mistral: Saba,character_count,30.00,3,10,10,0,0,7,7.696e-05
Mistral: Saba,constraint_awareness,100.00,10,10,10,0,0,0,0.0001996
Mistral: Saba,format_compliance,100.00,10,10,10,0,0,0,0.0001608
Mistral: Saba,negation,100.00,10,10,10,0,0,0,0.0001214
Mistral: Saba,ordering,100.00,10,10,10,0,0,0,0.00015532
Mistral: Saba,spelling_transform,50.00,5,10,10,0,0,5,0.0001078
Mistral: Saba,word_count,100.00,10,10,10,0,0,0,3.384e-05
Mistral: Voxtral Small 24B 2507,arithmetic,70.00,7,10,10,0,0,3,2.014e-05
Mistral: Voxtral Small 24B 2507,character_count,20.00,2,10,10,0,0,8,7.6e-06
Mistral: Voxtral Small 24B 2507,constraint_awareness,100.00,10,10,10,0,0,0,6.348e-05
Mistral: Voxtral Small 24B 2507,format_compliance,100.00,10,10,10,0,0,0,2.666e-05
Mistral: Voxtral Small 24B 2507,negation,100.00,10,10,10,0,0,0,1.746e-05
Mistral: Voxtral Small 24B 2507,ordering,100.00,10,10,10,0,0,0,3.83e-05
Mistral: Voxtral Small 24B 2507,spelling_transform,20.00,2,10,10,0,0,8,1.604e-05
Mistral: Voxtral Small 24B 2507,word_count,100.00,10,10,10,0,0,0,7.5e-06
MoonshotAI Kimi Latest,arithmetic,100.00,10,10,10,0,0,0,0.003818
MoonshotAI Kimi Latest,character_count,100.00,10,10,10,0,0,0,0.007696
MoonshotAI Kimi Latest,constraint_awareness,100.00,10,10,10,0,0,0,0.010599
MoonshotAI Kimi Latest,format_compliance,100.00,10,10,10,0,0,0,0.004801
MoonshotAI Kimi Latest,negation,100.00,10,10,10,0,0,0,0.003198
MoonshotAI Kimi Latest,ordering,100.00,10,10,10,0,0,0,0.004241
MoonshotAI Kimi Latest,spelling_transform,90.00,9,10,10,0,0,1,0.008724
MoonshotAI Kimi Latest,word_count,100.00,10,10,10,0,0,0,0.001306
MoonshotAI: Kimi K2 0711,arithmetic,100.00,5,9,5,4,0,0,0.000169
MoonshotAI: Kimi K2 0711,character_count,0.00,0,7,5,2,0,5,0.00013177
MoonshotAI: Kimi K2 0711,constraint_awareness,100.00,6,8,6,2,0,0,0.00032673
MoonshotAI: Kimi K2 0711,format_compliance,100.00,5,8,5,3,0,0,0.000208
MoonshotAI: Kimi K2 0711,negation,100.00,6,9,6,3,0,0,0.00020078
MoonshotAI: Kimi K2 0711,ordering,100.00,3,8,3,5,0,0,0.00016364
MoonshotAI: Kimi K2 0711,spelling_transform,80.00,4,7,5,2,0,1,0.00015707
MoonshotAI: Kimi K2 0711,word_count,100.00,9,10,9,1,0,0,9.411e-05
MoonshotAI: Kimi K2 0905,arithmetic,100.00,10,10,10,0,0,0,0.0003565
MoonshotAI: Kimi K2 0905,character_count,50.00,5,10,10,0,0,5,0.0002958
MoonshotAI: Kimi K2 0905,constraint_awareness,100.00,10,10,10,0,0,0,0.0005831
MoonshotAI: Kimi K2 0905,format_compliance,100.00,10,10,10,0,0,0,0.000472
MoonshotAI: Kimi K2 0905,negation,100.00,10,10,10,0,0,0,0.000397
MoonshotAI: Kimi K2 0905,ordering,100.00,10,10,10,0,0,0,0.0005343
MoonshotAI: Kimi K2 0905,spelling_transform,90.00,9,10,10,0,0,1,0.0003463
MoonshotAI: Kimi K2 0905,word_count,100.00,10,10,10,0,0,0,0.0003492
MoonshotAI: Kimi K2.5,arithmetic,100.00,10,10,10,0,0,0,0.001944
MoonshotAI: Kimi K2.5,character_count,100.00,10,10,10,0,0,0,0.006252
MoonshotAI: Kimi K2.5,constraint_awareness,100.00,10,10,10,0,0,0,0.005289
MoonshotAI: Kimi K2.5,format_compliance,100.00,10,10,10,0,0,0,0.002832
MoonshotAI: Kimi K2.5,negation,100.00,10,10,10,0,0,0,0.002177
MoonshotAI: Kimi K2.5,ordering,100.00,10,10,10,0,0,0,0.002824
MoonshotAI: Kimi K2.5,spelling_transform,100.00,10,10,10,0,0,0,0.007056
MoonshotAI: Kimi K2.5,word_count,100.00,10,10,10,0,0,0,0.000606
MoonshotAI: Kimi K2.6,arithmetic,100.00,10,10,10,0,0,0,0.00299
MoonshotAI: Kimi K2.6,character_count,100.00,10,10,10,0,0,0,0.007555
MoonshotAI: Kimi K2.6,constraint_awareness,100.00,10,10,10,0,0,0,0.009111
MoonshotAI: Kimi K2.6,format_compliance,100.00,10,10,10,0,0,0,0.005745
MoonshotAI: Kimi K2.6,negation,100.00,10,10,10,0,0,0,0.003793
MoonshotAI: Kimi K2.6,ordering,100.00,10,10,10,0,0,0,0.003757
MoonshotAI: Kimi K2.6,spelling_transform,100.00,10,10,10,0,0,0,0.011348
MoonshotAI: Kimi K2.6,word_count,100.00,10,10,10,0,0,0,0.001153
MythoMax 13B,arithmetic,50.00,5,10,10,0,0,5,4.65e-05
MythoMax 13B,character_count,20.00,2,10,10,0,0,8,4.296e-05
MythoMax 13B,constraint_awareness,100.00,10,10,10,0,0,0,8.184e-05
MythoMax 13B,format_compliance,100.00,10,10,10,0,0,0,5.172e-05
MythoMax 13B,negation,100.00,10,10,10,0,0,0,5.076e-05
MythoMax 13B,ordering,100.00,10,10,10,0,0,0,5.124e-05
MythoMax 13B,spelling_transform,10.00,1,10,10,0,0,9,4.17e-05
MythoMax 13B,word_count,100.00,10,10,10,0,0,0,4.788e-05
NVIDIA Nemotron 3 Nano 30B A3B,arithmetic,100.00,10,10,10,0,0,0,0.000215
NVIDIA Nemotron 3 Nano 30B A3B,character_count,100.00,10,10,10,0,0,0,0.00027
NVIDIA Nemotron 3 Nano 30B A3B,constraint_awareness,100.00,10,10,10,0,0,0,0.000389
NVIDIA Nemotron 3 Nano 30B A3B,format_compliance,100.00,10,10,10,0,0,0,0.000216
NVIDIA Nemotron 3 Nano 30B A3B,negation,100.00,10,10,10,0,0,0,0.000223
NVIDIA Nemotron 3 Nano 30B A3B,ordering,100.00,10,10,10,0,0,0,0.000321
NVIDIA Nemotron 3 Nano 30B A3B,spelling_transform,70.00,7,10,10,0,0,3,0.001014
NVIDIA Nemotron 3 Nano 30B A3B,word_count,100.00,10,10,10,0,0,0,0.000226
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,arithmetic,100.00,9,9,9,0,0,0,0.001231
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,character_count,100.00,10,10,10,0,0,0,0.001445
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,constraint_awareness,100.00,8,8,8,0,0,0,0.001167
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,format_compliance,100.00,9,9,9,0,0,0,0.00093
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,negation,100.00,9,9,9,0,0,0,0.000875
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,ordering,100.00,9,9,9,0,0,0,0.001303
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,spelling_transform,100.00,7,7,7,0,0,0,0.001337
NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,word_count,100.00,9,9,9,0,0,0,0.001377
NVIDIA: Nemotron 3 Super,arithmetic,100.00,10,10,10,0,0,0,0.000071
NVIDIA: Nemotron 3 Super,character_count,100.00,10,10,10,0,0,0,0.000114
NVIDIA: Nemotron 3 Super,constraint_awareness,100.00,10,10,10,0,0,0,0.000084
NVIDIA: Nemotron 3 Super,format_compliance,100.00,10,10,10,0,0,0,0.000091
NVIDIA: Nemotron 3 Super,negation,100.00,10,10,10,0,0,0,0.000072
NVIDIA: Nemotron 3 Super,ordering,100.00,10,10,10,0,0,0,0.000169
NVIDIA: Nemotron 3 Super,spelling_transform,100.00,10,10,10,0,0,0,0.000263
NVIDIA: Nemotron 3 Super,word_count,100.00,10,10,10,0,0,0,0.000019
NVIDIA: Nemotron Nano 9B V2,arithmetic,100.00,10,10,10,0,0,0,0.000334
NVIDIA: Nemotron Nano 9B V2,character_count,100.00,10,10,10,0,0,0,0.000348
NVIDIA: Nemotron Nano 9B V2,constraint_awareness,70.00,7,10,10,0,0,3,0.000497
NVIDIA: Nemotron Nano 9B V2,format_compliance,0.00,0,10,10,0,0,10,0.000031
NVIDIA: Nemotron Nano 9B V2,negation,100.00,10,10,10,0,0,0,0.000404
NVIDIA: Nemotron Nano 9B V2,ordering,100.00,10,10,10,0,0,0,0.000379
NVIDIA: Nemotron Nano 9B V2,spelling_transform,90.00,9,10,10,0,0,1,0.001971
NVIDIA: Nemotron Nano 9B V2,word_count,100.00,10,10,10,0,0,0,0.000338
Nex AGI: DeepSeek V3.1 Nex N1,arithmetic,100.00,10,10,10,0,0,0,0.000852865
Nex AGI: DeepSeek V3.1 Nex N1,character_count,40.00,4,10,10,0,0,6,0.00084214
Nex AGI: DeepSeek V3.1 Nex N1,constraint_awareness,100.00,10,10,10,0,0,0,0.00091018
Nex AGI: DeepSeek V3.1 Nex N1,format_compliance,100.00,10,10,10,0,0,0,0.00088006
Nex AGI: DeepSeek V3.1 Nex N1,negation,100.00,10,10,10,0,0,0,0.00085911
Nex AGI: DeepSeek V3.1 Nex N1,ordering,100.00,10,10,10,0,0,0,0.000891115
Nex AGI: DeepSeek V3.1 Nex N1,spelling_transform,70.00,7,10,10,0,0,3,0.000849965
Nex AGI: DeepSeek V3.1 Nex N1,word_count,100.00,10,10,10,0,0,0,0.00085672
Nous: Hermes 3 405B Instruct,arithmetic,90.00,9,10,10,0,0,1,0.000419
Nous: Hermes 3 405B Instruct,character_count,40.00,4,10,10,0,0,6,0.000374
Nous: Hermes 3 405B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,0.000869
Nous: Hermes 3 405B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.000514
Nous: Hermes 3 405B Instruct,negation,100.00,10,10,10,0,0,0,0.000497
Nous: Hermes 3 405B Instruct,ordering,100.00,10,10,10,0,0,0,0.000533
Nous: Hermes 3 405B Instruct,spelling_transform,60.00,6,10,10,0,0,4,0.000387
Nous: Hermes 3 405B Instruct,word_count,100.00,10,10,10,0,0,0,0.000462
Nous: Hermes 3 70B Instruct,arithmetic,11.11,1,9,9,0,0,8,0.0003393
Nous: Hermes 3 70B Instruct,character_count,80.00,4,5,5,0,0,1,0.000138
Nous: Hermes 3 70B Instruct,constraint_awareness,100.00,1,1,1,0,0,0,7.89e-05
Nous: Hermes 3 70B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.0001287
Nous: Hermes 3 70B Instruct,negation,40.00,2,5,5,0,0,3,0.0001314
Nous: Hermes 3 70B Instruct,ordering,0.00,0,3,3,0,0,3,8.7e-05
Nous: Hermes 3 70B Instruct,spelling_transform,0.00,0,3,3,0,0,3,9.18e-05
Nous: Hermes 3 70B Instruct,word_count,100.00,5,5,5,0,0,0,6.36e-05
Nous: Hermes 4 405B,arithmetic,90.00,9,10,10,0,0,1,0.000629
Nous: Hermes 4 405B,character_count,50.00,5,10,10,0,0,5,0.0006
Nous: Hermes 4 405B,constraint_awareness,100.00,10,10,10,0,0,0,0.001059
Nous: Hermes 4 405B,format_compliance,100.00,10,10,10,0,0,0,0.000805
Nous: Hermes 4 405B,negation,100.00,10,10,10,0,0,0,0.000689
Nous: Hermes 4 405B,ordering,100.00,10,10,10,0,0,0,0.000873
Nous: Hermes 4 405B,spelling_transform,60.00,6,10,10,0,0,4,0.000642
Nous: Hermes 4 405B,word_count,100.00,10,10,10,0,0,0,0.000262
Nous: Hermes 4 70B,arithmetic,100.00,10,10,10,0,0,0,8.207e-05
Nous: Hermes 4 70B,character_count,60.00,6,10,10,0,0,4,7.352e-05
Nous: Hermes 4 70B,constraint_awareness,90.00,9,10,10,0,0,1,0.00013787
Nous: Hermes 4 70B,format_compliance,100.00,10,10,10,0,0,0,0.00010535
Nous: Hermes 4 70B,negation,90.00,9,10,10,0,0,1,8.938e-05
Nous: Hermes 4 70B,ordering,100.00,10,10,10,0,0,0,0.00011444
Nous: Hermes 4 70B,spelling_transform,30.00,3,10,10,0,0,7,8.034e-05
Nous: Hermes 4 70B,word_count,100.00,10,10,10,0,0,0,8.496e-05
NousResearch: Hermes 2 Pro - Llama-3 8B,arithmetic,60.00,6,10,10,0,0,4,5.88e-05
NousResearch: Hermes 2 Pro - Llama-3 8B,character_count,40.00,4,10,10,0,0,6,5.544e-05
NousResearch: Hermes 2 Pro - Llama-3 8B,constraint_awareness,90.00,9,10,10,0,0,1,0.00012586
NousResearch: Hermes 2 Pro - Llama-3 8B,format_compliance,100.00,10,10,10,0,0,0,7.21e-05
NousResearch: Hermes 2 Pro - Llama-3 8B,negation,80.00,8,10,10,0,0,2,6.944e-05
NousResearch: Hermes 2 Pro - Llama-3 8B,ordering,100.00,10,10,10,0,0,0,7.462e-05
NousResearch: Hermes 2 Pro - Llama-3 8B,spelling_transform,10.00,1,10,10,0,0,9,5.446e-05
NousResearch: Hermes 2 Pro - Llama-3 8B,word_count,100.00,10,10,10,0,0,0,6.468e-05
OpenAI GPT-4.1,arithmetic,100.00,10,10,10,0,0,0,0.000922
OpenAI GPT-4.1,character_count,60.00,6,10,10,0,0,4,0.000744
OpenAI GPT-4.1,constraint_awareness,100.00,10,10,10,0,0,0,0.002058
OpenAI GPT-4.1,format_compliance,100.00,10,10,10,0,0,0,0.00133
OpenAI GPT-4.1,negation,100.00,10,10,10,0,0,0,0.001014
OpenAI GPT-4.1,ordering,100.00,10,10,10,0,0,0,0.001516
OpenAI GPT-4.1,spelling_transform,90.00,9,10,10,0,0,1,0.000872
OpenAI GPT-4.1,word_count,100.00,10,10,10,0,0,0,0.000924
OpenAI GPT-4.1 mini,arithmetic,100.00,10,10,10,0,0,0,0.0001828
OpenAI GPT-4.1 mini,character_count,30.00,3,10,10,0,0,7,0.0001488
OpenAI GPT-4.1 mini,constraint_awareness,90.00,9,10,10,0,0,1,0.000346
OpenAI GPT-4.1 mini,format_compliance,100.00,10,10,10,0,0,0,0.0002804
OpenAI GPT-4.1 mini,negation,100.00,10,10,10,0,0,0,0.0001996
OpenAI GPT-4.1 mini,ordering,90.00,9,10,10,0,0,1,0.0003032
OpenAI GPT-4.1 mini,spelling_transform,100.00,10,10,10,0,0,0,0.0001744
OpenAI GPT-4.1 mini,word_count,100.00,10,10,10,0,0,0,0.0001848
OpenAI GPT-4.1 nano,arithmetic,100.00,10,10,10,0,0,0,4.53e-05
OpenAI GPT-4.1 nano,character_count,30.00,3,10,10,0,0,7,3.72e-05
OpenAI GPT-4.1 nano,constraint_awareness,100.00,10,10,10,0,0,0,8.65e-05
OpenAI GPT-4.1 nano,format_compliance,100.00,10,10,10,0,0,0,6.65e-05
OpenAI GPT-4.1 nano,negation,90.00,9,10,10,0,0,1,4.95e-05
OpenAI GPT-4.1 nano,ordering,100.00,10,10,10,0,0,0,7.58e-05
OpenAI GPT-4.1 nano,spelling_transform,40.00,4,10,10,0,0,6,4.16e-05
OpenAI GPT-4.1 nano,word_count,100.00,10,10,10,0,0,0,1.86e-05
OpenAI GPT-4o,arithmetic,100.00,10,10,10,0,0,0,0.0011525
OpenAI GPT-4o,character_count,60.00,6,10,10,0,0,4,0.00093
OpenAI GPT-4o,constraint_awareness,90.00,9,10,10,0,0,1,0.0026925
OpenAI GPT-4o,format_compliance,100.00,10,10,10,0,0,0,0.0017025
OpenAI GPT-4o,negation,100.00,10,10,10,0,0,0,0.0012975
OpenAI GPT-4o,ordering,100.00,10,10,10,0,0,0,0.001895
OpenAI GPT-4o,spelling_transform,90.00,9,10,10,0,0,1,0.00109
OpenAI GPT-4o,word_count,100.00,10,10,10,0,0,0,0.000465
OpenAI GPT-4o mini,arithmetic,90.00,9,10,10,0,0,1,6.915e-05
OpenAI GPT-4o mini,character_count,40.00,4,10,10,0,0,6,6.18e-05
OpenAI GPT-4o mini,constraint_awareness,70.00,7,10,10,0,0,3,0.00014535
OpenAI GPT-4o mini,format_compliance,100.00,10,10,10,0,0,0,9.375e-05
OpenAI GPT-4o mini,negation,100.00,10,10,10,0,0,0,8.025e-05
OpenAI GPT-4o mini,ordering,100.00,10,10,10,0,0,0,0.0001137
OpenAI GPT-4o mini,spelling_transform,50.00,5,10,10,0,0,5,6.66e-05
OpenAI GPT-4o mini,word_count,100.00,10,10,10,0,0,0,2.79e-05
OpenAI GPT-5 mini minimal,arithmetic,80.00,8,10,10,0,0,2,0.00050975
OpenAI GPT-5 mini minimal,arithmetic,80.00,8,10,10,0,0,2,0.00049375
OpenAI GPT-5 mini minimal,character_count,50.00,5,10,10,0,0,5,0.0004605
OpenAI GPT-5 mini minimal,character_count,60.00,6,10,10,0,0,4,0.0004605
OpenAI GPT-5 mini minimal,constraint_awareness,90.00,9,10,10,0,0,1,0.00058375
OpenAI GPT-5 mini minimal,constraint_awareness,90.00,9,10,10,0,0,1,0.00058375
OpenAI GPT-5 mini minimal,format_compliance,100.00,10,10,10,0,0,0,0.00056375
OpenAI GPT-5 mini minimal,format_compliance,100.00,10,10,10,0,0,0,0.00056375
OpenAI GPT-5 mini minimal,negation,100.00,10,10,10,0,0,0,0.00049325
OpenAI GPT-5 mini minimal,negation,100.00,10,10,10,0,0,0,0.00049325
OpenAI GPT-5 mini minimal,ordering,100.00,10,10,10,0,0,0,0.000632
OpenAI GPT-5 mini minimal,ordering,100.00,10,10,10,0,0,0,0.000632
OpenAI GPT-5 mini minimal,spelling_transform,60.00,6,10,10,0,0,4,0.0004995
OpenAI GPT-5 mini minimal,spelling_transform,60.00,6,10,10,0,0,4,0.0005015
OpenAI GPT-5 mini minimal,word_count,100.00,10,10,10,0,0,0,0.0001935
OpenAI GPT-5 mini minimal,word_count,100.00,10,10,10,0,0,0,0.0001935
OpenAI GPT-5 minimal,arithmetic,100.00,10,10,10,0,0,0,0.00246875
OpenAI GPT-5 minimal,character_count,40.00,4,10,10,0,0,6,0.0023025
OpenAI GPT-5 minimal,constraint_awareness,90.00,9,10,10,0,0,1,0.00291875
OpenAI GPT-5 minimal,format_compliance,100.00,10,10,10,0,0,0,0.00281875
OpenAI GPT-5 minimal,negation,100.00,10,10,10,0,0,0,0.00246625
OpenAI GPT-5 minimal,ordering,100.00,10,10,10,0,0,0,0.00316
OpenAI GPT-5 minimal,spelling_transform,90.00,9,10,10,0,0,1,0.0024775
OpenAI GPT-5 minimal,word_count,100.00,10,10,10,0,0,0,0.0009675
OpenAI GPT-5 nano low,arithmetic,100.00,10,10,10,0,0,0,0.00035915
OpenAI GPT-5 nano low,character_count,100.00,10,10,10,0,0,0,0.0005037
OpenAI GPT-5 nano low,constraint_awareness,100.00,10,10,10,0,0,0,0.00038315
OpenAI GPT-5 nano low,format_compliance,100.00,10,10,10,0,0,0,0.0002935
OpenAI GPT-5 nano low,negation,100.00,10,10,10,0,0,0,0.00029785
OpenAI GPT-5 nano low,ordering,90.00,9,10,10,0,0,1,0.000632
OpenAI GPT-5 nano low,spelling_transform,90.00,9,10,10,0,0,1,0.0007767
OpenAI GPT-5 nano low,word_count,100.00,10,10,10,0,0,0,0.0001952
OpenAI GPT-5 nano medium,arithmetic,100.00,10,10,10,0,0,0,0.00073475
OpenAI GPT-5 nano medium,character_count,100.00,10,10,10,0,0,0,0.0009441
OpenAI GPT-5 nano medium,constraint_awareness,90.00,9,10,10,0,0,1,0.00164195
OpenAI GPT-5 nano medium,format_compliance,100.00,10,10,10,0,0,0,0.00082835
OpenAI GPT-5 nano medium,negation,100.00,10,10,10,0,0,0,0.00056185
OpenAI GPT-5 nano medium,ordering,100.00,10,10,10,0,0,0,0.00121
OpenAI GPT-5 nano medium,spelling_transform,90.00,9,10,10,0,0,1,0.0027015
OpenAI GPT-5 nano medium,word_count,100.00,10,10,10,0,0,0,0.0003295
OpenAI GPT-5 nano minimal,arithmetic,90.00,9,10,10,0,0,1,9.875e-05
OpenAI GPT-5 nano minimal,arithmetic,80.00,8,10,10,0,0,2,9.795e-05
OpenAI GPT-5 nano minimal,character_count,60.00,6,10,10,0,0,4,9.21e-05
OpenAI GPT-5 nano minimal,character_count,40.00,4,10,10,0,0,6,9.21e-05
OpenAI GPT-5 nano minimal,constraint_awareness,100.00,10,10,10,0,0,0,0.00011675
OpenAI GPT-5 nano minimal,constraint_awareness,100.00,10,10,10,0,0,0,0.00011675
OpenAI GPT-5 nano minimal,format_compliance,100.00,10,10,10,0,0,0,0.00011355
OpenAI GPT-5 nano minimal,format_compliance,100.00,10,10,10,0,0,0,0.00011315
OpenAI GPT-5 nano minimal,negation,100.00,10,10,10,0,0,0,9.865e-05
OpenAI GPT-5 nano minimal,negation,100.00,10,10,10,0,0,0,8.88e-05
OpenAI GPT-5 nano minimal,ordering,80.00,8,10,10,0,0,2,0.0001252
OpenAI GPT-5 nano minimal,ordering,90.00,9,10,10,0,0,1,0.0001252
OpenAI GPT-5 nano minimal,spelling_transform,50.00,5,10,10,0,0,5,0.0001519
OpenAI GPT-5 nano minimal,spelling_transform,40.00,4,10,10,0,0,6,0.0001787
OpenAI GPT-5 nano minimal,word_count,100.00,10,10,10,0,0,0,9.66e-05
OpenAI GPT-5 nano minimal,word_count,100.00,10,10,10,0,0,0,4.835e-05
OpenAI GPT-5.2 no thinking,arithmetic,100.00,10,10,10,0,0,0,0.00151025
OpenAI GPT-5.2 no thinking,character_count,20.00,2,10,10,0,0,8,0.0012635
OpenAI GPT-5.2 no thinking,constraint_awareness,100.00,10,10,10,0,0,0,0.00212625
OpenAI GPT-5.2 no thinking,format_compliance,100.00,10,10,10,0,0,0,0.00198625
OpenAI GPT-5.2 no thinking,negation,100.00,10,10,10,0,0,0,0.00149275
OpenAI GPT-5.2 no thinking,ordering,100.00,10,10,10,0,0,0,0.002464
OpenAI GPT-5.2 no thinking,spelling_transform,70.00,7,10,10,0,0,3,0.0014945
OpenAI GPT-5.2 no thinking,word_count,100.00,10,10,10,0,0,0,0.0005705
OpenAI GPT-5.4 mini no thinking,arithmetic,100.00,10,10,10,0,0,0,0.00054825
OpenAI GPT-5.4 mini no thinking,character_count,30.00,3,10,10,0,0,7,0.0004665
OpenAI GPT-5.4 mini no thinking,constraint_awareness,80.00,8,10,10,0,0,2,0.00083625
OpenAI GPT-5.4 mini no thinking,format_compliance,100.00,10,10,10,0,0,0,0.00071625
OpenAI GPT-5.4 mini no thinking,negation,100.00,10,10,10,0,0,0,0.00056325
OpenAI GPT-5.4 mini no thinking,ordering,100.00,10,10,10,0,0,0,0.0008685
OpenAI GPT-5.4 mini no thinking,spelling_transform,50.00,5,10,10,0,0,5,0.00063
OpenAI GPT-5.4 mini no thinking,word_count,100.00,10,10,10,0,0,0,0.00037425
OpenAI GPT-5.4 nano low,arithmetic,100.00,10,10,10,0,0,0,0.0001493
OpenAI GPT-5.4 nano low,character_count,70.00,7,10,10,0,0,3,0.0004444
OpenAI GPT-5.4 nano low,constraint_awareness,80.00,8,10,10,0,0,2,0.000513
OpenAI GPT-5.4 nano low,format_compliance,100.00,10,10,10,0,0,0,0.00017605
OpenAI GPT-5.4 nano low,negation,90.00,9,10,10,0,0,1,0.00013625
OpenAI GPT-5.4 nano low,ordering,90.00,9,10,10,0,0,1,0.00023785
OpenAI GPT-5.4 nano low,spelling_transform,60.00,6,10,10,0,0,4,0.00093735
OpenAI GPT-5.4 nano low,word_count,100.00,10,10,10,0,0,0,8.71e-05
OpenAI GPT-5.4 nano no thinking,arithmetic,100.00,10,10,10,0,0,0,0.00015055
OpenAI GPT-5.4 nano no thinking,character_count,30.00,3,10,10,0,0,7,0.0001269
OpenAI GPT-5.4 nano no thinking,constraint_awareness,90.00,9,10,10,0,0,1,0.0002255
OpenAI GPT-5.4 nano no thinking,format_compliance,100.00,10,10,10,0,0,0,0.0001955
OpenAI GPT-5.4 nano no thinking,negation,90.00,9,10,10,0,0,1,0.00015275
OpenAI GPT-5.4 nano no thinking,ordering,90.00,9,10,10,0,0,1,0.00023785
OpenAI GPT-5.4 nano no thinking,spelling_transform,40.00,4,10,10,0,0,6,0.00016485
OpenAI GPT-5.4 nano no thinking,word_count,100.00,10,10,10,0,0,0,5.82e-05
